strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,composite,net_return,max_drawdown,time_in_range,episode_count,rebalance_count,total_fees,total_transaction_cost,fee_to_transaction_cost_ratio,total_price_impact_cost,final_value,divergent_loss
ewma,volatility,ewma,2.25,0.975,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05307588791327939,-0.008611624693314224,0.04446426321996517,0.9567099567099567,39,38,8.666758390129838,15.800038014895838,0.5485276922725792,0.10989978643003874,446.1247688880086,-0.008611624693314224
ewma,volatility,ewma,2.5,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05335963590676301,-0.007698960060327553,0.045660675846435454,0.9653679653679653,33,32,8.111818005579005,13.442800010851016,0.603432171796884,0.11098968422648633,446.5354679728526,-0.007698960060327553
ewma,volatility,ewma,3.0,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05342971547918043,-0.007952801259226039,0.04547691421995439,0.9678416821273964,36,35,8.086935675545856,14.59822207099863,0.5539671636871221,0.10989565725683781,446.42123943334826,-0.007952801259226039
ewma,volatility,ewma,2.75,0.975,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05348085012559452,-0.011895645089040174,0.04158520503655434,0.8763141620284477,41,40,10.643877606684555,16.862215545929104,0.6312265181104397,0.15313623457597206,444.64695970993193,-0.011895645089040174
ewma,volatility,ewma,2.75,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05354131682944705,-0.009773142184188233,0.04376817464525882,0.9591836734693877,25,24,6.506541003083225,10.244800956134863,0.63510662929834,0.1112042404235194,445.6020860171153,-0.009773142184188233
ewma,volatility,ewma,3.0,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05359054475941202,-0.010214942045105535,0.04337560271430649,0.9604205318491033,37,36,8.204153329158265,14.999578751507785,0.5469589156517858,0.10989825869725572,445.4032760797025,-0.010214942045105535
ewma,volatility,ewma,3.0,0.95,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05404128043502924,-0.01698859715655532,0.03705268327847392,0.8249845392702535,34,33,6.793325207697624,13.750263217044807,0.49405055746690196,0.06567972082794167,442.3551312795501,-0.01698859715655532
ewma,volatility,ewma,2.5,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.054280184910048386,-0.012608154675226357,0.04167203023482203,0.9567099567099567,34,33,7.452739782598202,13.797421295532297,0.540154542139802,0.10989532026676035,444.32633039614814,-0.012608154675226357
ewma,volatility,ewma,2.75,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05433414418915789,-0.011045290777347394,0.0432888534118105,0.9604205318491033,38,37,8.23829693728118,15.399574835378669,0.5349691160534307,0.10989824772183478,445.0296191501937,-0.011045290777347394
ewma,volatility,ewma,2.75,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05447622350356669,-0.008747330142978571,0.04572889336058812,0.9622758194186766,38,37,8.014833888913373,15.398333151401838,0.5205000963486568,0.1098959753984422,446.06370143565965,-0.008747330142978571
ewma,volatility,ewma,2.5,0.975,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05451782169164548,-0.008857145845209358,0.04566067584643612,0.9573283858998145,38,37,8.291598319153165,15.398474689966712,0.5384688085084023,0.10989640216847374,446.0142843696558,-0.008857145845209358
ewma,volatility,ewma,2.75,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05460197784916803,-0.008941302002732576,0.045660675846435454,0.961038961038961,37,36,8.378893643252045,14.998343271190455,0.5586546121628401,0.10989599272474249,445.97641409877036,-0.008941302002732576
ewma,volatility,ewma,2.75,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05460197784916803,-0.008941302002732576,0.045660675846435454,0.961038961038961,37,36,8.378893643252045,14.998343271190455,0.5586546121628401,0.10989599272474249,445.97641409877036,-0.008941302002732576
ewma,volatility,ewma,3.0,0.975,0.7,False,3.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.054809876621693364,-0.009332962401738976,0.04547691421995439,0.9678416821273964,38,37,8.078221015210508,15.398213935763245,0.5246206507397829,0.10989563936567866,445.8001669192175,-0.009332962401738976
ewma,volatility,ewma,3.0,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.054809876621693364,-0.009332962401738976,0.04547691421995439,0.9678416821273964,38,37,8.078221015210508,15.398213935763245,0.5246206507397829,0.10989563936567866,445.8001669192175,-0.009332962401738976
ewma,volatility,ewma,2.75,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05485020187788605,-0.012899490143071901,0.04195071173481415,0.9567099567099567,34,33,7.322581455627225,13.797420554240976,0.5307210450562406,0.10989531807948251,444.19522943561765,-0.012899490143071901
ewma,volatility,ewma,2.75,0.975,0.6,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05518106932959122,-0.010567862425556851,0.04461320690403437,0.9591836734693877,40,39,7.991993209647744,16.199643873750333,0.49334375940188746,0.1098984599730858,445.24446190849943,-0.010567862425556851
ewma,volatility,ewma,2.25,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05525088937406816,-0.013323046269073102,0.04192784310499506,0.8163265306122449,36,35,7.532478725518583,14.597498323878803,0.5160116177713029,0.10989554400878959,444.0046291789171,-0.013323046269073102
ewma,volatility,ewma,3.0,0.975,0.6,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.055251123677210696,-0.010603788980204754,0.04464733469700594,0.9591836734693877,40,39,7.991721910675074,16.221207241372692,0.49267121686799853,0.11049544811037715,445.22829495890784,-0.010603788980204754
ewma,volatility,ewma,3.0,0.975,0.4,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05531680819311082,-0.014990376471035627,0.040326431722075194,0.8150896722325294,46,45,8.334622660280193,18.530623929871588,0.44977560884200346,0.06303933361744517,443.25433058803395,-0.014990376471035627
ewma,volatility,ewma,3.0,0.975,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.055590835290439296,-0.008982382877743889,0.04660845241269541,0.9641311069882499,39,38,7.783578516490249,15.798196133741987,0.49268780122725425,0.10989558798820664,445.95792770501527,-0.008982382877743889
ewma,volatility,ewma,2.5,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.0558970544209702,-0.010236378574534077,0.04566067584643612,0.9573283858998145,40,39,8.282486947279498,16.198465428112975,0.5113130613536371,0.10989637985447198,445.39362964145965,-0.010236378574534077
ewma,volatility,ewma,2.5,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05608838177427631,-0.01232020712901749,0.04376817464525882,0.9548546691403834,28,27,6.698256596474835,11.444831111939633,0.5852647829365509,0.11120018974946877,444.45590679194214,-0.01232020712901749
ewma,volatility,ewma,2.5,0.95,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.056125401401011674,-0.018410739784355923,0.03771466161665575,0.935064935064935,42,41,10.590633078596955,17.1426597333769,0.6177940438248859,0.09401273993674872,441.71516709703985,-0.018410739784355923
ewma,volatility,ewma,3.0,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05625495766941486,-0.01635735288373208,0.03989760478568278,0.7328385899814471,46,45,10.000491179675118,18.685569704478763,0.5351986232069815,0.08518701705347449,442.63919120232055,-0.01635735288373208
ewma,volatility,ewma,3.0,0.95,0.7,False,3.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05625905190828491,-0.013047953433977244,0.043211098474307666,0.9746444032158318,30,29,6.106063420005575,12.25815731197253,0.498122455488623,0.11203859774334668,444.12842095471024,-0.013047953433977244
ewma,volatility,ewma,3.0,0.95,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05625905190828491,-0.013047953433977244,0.043211098474307666,0.9746444032158318,30,29,6.106063420005575,12.25815731197253,0.498122455488623,0.11203859774334668,444.12842095471024,-0.013047953433977244
ewma,volatility,ewma,2.5,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05649761021694582,-0.010836934370510365,0.045660675846435454,0.9653679653679653,40,39,8.099850645407361,16.24265240874756,0.49867782930854,0.11098273718421726,445.12337953327034,-0.010836934370510365
ewma,volatility,ewma,2.0,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05661496275226466,-0.01105661329983565,0.04555834945242901,0.9604205318491033,43,42,8.796016910706456,17.41832697739742,0.5049863240092145,0.11014531836403074,445.02452401507395,-0.01105661329983565
ewma,volatility,ewma,2.75,0.95,0.4,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05663977912114251,-0.01656649592478343,0.040073283196359076,0.9208410636982065,34,33,8.886149148371471,14.146132514755399,0.6281680974713477,0.1705590490897503,442.5450768338475,-0.01656649592478343
